ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession
ARO:3001042	37422	1401	1291	TEM-177	TEM-177	CBJ06718.1	FN652295
ARO:3001043	37423	1492	1225	TEM-178	TEM-178	CAA65888.1	X97254
ARO:3001373	37773	1570	425	TEM-182	TEM-182	ADP20705.1	HQ317449
ARO:3001045	37425	1647	126	TEM-183	TEM-183	ADR71220.1	HQ529916
ARO:3001375	37775	1723	1722	TEM-184	TEM-184	CCA61905.1	FR848831
ARO:3001374	37774	1799	879	TEM-185	TEM-185	AEG64812.1	JF795538
ARO:3001046	37426	1883	1124	TEM-186	TEM-186	AET99222.1	JN227084
ARO:3001047	37427	1956	562	TEM-187	TEM-187	ADM61585.1	HM246246
ARO:3001048	37428	2034	490	TEM-188	TEM-188	AEL17198.1	JN211012
ARO:3001049	37429	847	2004	TEM-189	TEM-189	AEL79515.1	JN254627
ARO:3000890	37270	928	1771	TEM-19	TEM-19	AFN21551.1	JX042489
ARO:3001050	37430	1000	1963	TEM-190	TEM-190	AEL88240.1	JN416112
ARO:3001051	37431	1076	485	TEM-191	TEM-191	AEQ59621.1	JF949916
ARO:3001052	37432	1158	728	TEM-192	TEM-192	AEQ59620.1	JF949915
ARO:3001053	37433	1245	1380	TEM-193	TEM-193	AFC75523.1	JN935135
ARO:3001054	37434	1325	1614	TEM-194	TEM-194	AFC75524.1	JN935136
ARO:3001055	37435	1402	155	TEM-195	TEM-195	AFC75525.1	JN935137
ARO:3001376	37776	3690	2064	TEM-196	TEM-196	AFE48832.1	JQ034306
ARO:3001056	37436	1493	1629	TEM-197	TEM-197	AEK48085.1	HQ877606
ARO:3001057	37437	1571	132	TEM-198	TEM-198	BAL68178.1	AB700703
ARO:3001058	37438	1648	1476	TEM-199	TEM-199	AFN69127.1	JX050178
ARO:3000874	37254	1724	421	TEM-2	TEM-2	CAA38429.1	X54606
ARO:3000891	37271	1800	1075	TEM-20	TEM-20	CAA76793.1	Y17581
ARO:3001378	37778	1884	607	TEM-201	TEM-201	AFS44742.1	JX310327
ARO:3001382	37782	1957	698	TEM-205	TEM-205	AGZ20205.1	KC900516
ARO:3001383	37783	2035	211	TEM-206	TEM-206	AGK82336.1	KC783461
ARO:3001384	37784	848	302	TEM-207	TEM-207	AGK40892.1	KC818234
ARO:3001385	37785	929	1916	TEM-208	TEM-208	AGL39384.1	KC865667
ARO:3001386	37786	1001	1010	TEM-209	TEM-209	AGW25367.1	KF240808
ARO:3000892	37272	1077	631	TEM-21	TEM-21	CAA76794.1	Y17582
ARO:3001388	37788	1159	1672	TEM-211	TEM-211	AHA80960.1	KF513179
ARO:3001390	37790	1246	709	TEM-213	TEM-213	AHA58207.1	KF663615
ARO:3001391	37791	2126	378	TEM-214	TEM-214	AJO16044.1	KP050491
ARO:3001392	37792	2127	1999	TEM-215	TEM-215	AJO16045.1	KP050492
ARO:3001393	37793	1494	1452	TEM-216	TEM-216	AHJ78622.1	KF944358
ARO:3001394	37794	1572	751	TEM-217	TEM-217	CDN33426.1	HG934763
ARO:3003157	39734	1649	1218	TEM-219	TEM-219	AIS39742.1	KM114268
ARO:3000893	37273	1725	445	TEM-22	TEM-22	CAA76795.1	Y17583
ARO:3003158	39735	3723	2398	TEM-220	TEM-220	AIW68620.1	KM998962.1
ARO:3000894	37274	1801	2000	TEM-24	TEM-24	CAA46345.1	X65253
ARO:3000896	37276	1885	811	TEM-26	TEM-26	AAC36883.1	L19940
ARO:3000898	37278	1958	1022	TEM-28	TEM-28	AAC32891.1	U37195
ARO:3000899	37279	2036	1011	TEM-29	TEM-29	CAA76796.1	Y17584
ARO:3000875	37255	849	1819	TEM-3	TEM-3	CAA45828.1	X64523
ARO:3000900	37280	930	735	TEM-30	TEM-30	CAD24670.1	AJ437107
ARO:3000903	37283	1078	415	TEM-33	TEM-33	ADL13944.1	GU371926
ARO:3000904	37284	1160	54	TEM-34	TEM-34	AGE11905.1	KC292503
ARO:3000876	37256	3688	2115	TEM-4	TEM-4	WP_063864911.1	NG_050265
ARO:3000910	37290	1247	1436	TEM-40	TEM-40	CBX53726.1	FR717535
ARO:3000911	37291	1326	860	TEM-42	TEM-42	CAA66659.1	X98047
ARO:3000912	37292	1403	107	TEM-43	TEM-43	AAC32889.2	U95363
ARO:3000914	37294	1495	1278	TEM-45	TEM-45	CAA64682.1	X95401
ARO:3000916	37296	1573	77	TEM-47	TEM-47	CAA71322.1	Y10279
ARO:3000917	37297	1650	1785	TEM-48	TEM-48	CAA71323.1	Y10280
ARO:3000918	37298	1726	918	TEM-49	TEM-49	CAA71324.1	Y10281
ARO:3000921	37301	1802	504	TEM-52	TEM-52	CAA73933.1	Y13612
ARO:3000922	37302	1886	1740	TEM-53	TEM-53	AAD22538.1	AF104441
ARO:3000923	37303	1959	1173	TEM-54	TEM-54	AAD22539.1	AF104442
ARO:3000924	37304	2037	797	TEM-55	TEM-55	ABB97007.1	DQ286729
ARO:3000926	37306	850	2025	TEM-57	TEM-57	ACJ43254.1	FJ405211
ARO:3000928	37308	931	15	TEM-59	TEM-59	AAD45935.1	AF062386
ARO:3000878	37258	1002	760	TEM-6	TEM-6	CAA41038.1	X57972
ARO:3000929	37309	1079	2040	TEM-60	TEM-60	AAC05975.1	AF047171
ARO:3000931	37311	1161	885	TEM-63	TEM-63	AAK17194.1	AF332513
ARO:3000934	37314	1248	287	TEM-67	TEM-67	AAD33116.2	AF091113
ARO:3000935	37315	1327	836	TEM-68	TEM-68	CAB92324.1	AJ239002
ARO:3000879	37259	1404	56	TEM-7	TEM-7	AAO33760.1	AF527798
ARO:3000936	37316	1496	1887	TEM-70	TEM-70	AAF01046.1	AF188199
ARO:3000937	37317	1574	398	TEM-71	TEM-71	AAL03985.1	AF203816
ARO:3000938	37318	1651	14	TEM-72	TEM-72	AAF19151.1	AF157553
ARO:3000939	37319	3324	587	TEM-73	TEM-73	CAB65358.1	AJ012256
ARO:3000941	37321	1803	1488	TEM-75	TEM-75	AAN05028.1	AY130284
ARO:3000942	37322	1887	1951	TEM-76	TEM-76	AAF05613.1	AF190694
ARO:3000943	37323	1960	166	TEM-77	TEM-77	CAB65358.1	AJ012256
ARO:3000944	37324	2038	171	TEM-78	TEM-78	AAF05612.1	AF190693
ARO:3000946	37326	851	1096	TEM-79	TEM-79	AAF05611.1	AF190692
ARO:3000880	37260	932	1816	TEM-8	TEM-8	CAA46344.1	X65252
ARO:3000947	37327	1003	1667	TEM-80	TEM-80	AAM15527.1	AF347054
ARO:3000948	37328	1080	1531	TEM-81	TEM-81	AAL29433.1	AF427127
ARO:3000949	37329	1162	1868	TEM-82	TEM-82	AAL29434.1	AF427128
ARO:3000950	37330	1249	828	TEM-83	TEM-83	AAL29435.1	AF427129
ARO:3000951	37331	1328	493	TEM-84	TEM-84	AAL29436.1	AF427130
ARO:3000952	37332	1405	1421	TEM-85	TEM-85	CAC43229.1	AJ277414
ARO:3000953	37333	1497	1890	TEM-86	TEM-86	CAC43230.1	AJ277415
ARO:3000954	37334	1575	115	TEM-87	TEM-87	AAG44570.1	AF250872
ARO:3000955	37335	1652	956	TEM-88	TEM-88	AAK14792.1	AY027590
ARO:3000956	37336	1727	647	TEM-89	TEM-89	AAK71474.1	AY039040
ARO:3000957	37337	1804	1137	TEM-90	TEM-90	AAK30619.1	AF351241
ARO:3000958	37338	1888	277	TEM-91	TEM-91	BAB16308.1	AB049569
ARO:3000959	37339	1961	220	TEM-92	TEM-92	AAF66653.1	AF143804
ARO:3000960	37340	2039	1350	TEM-93	TEM-93	CAC85660.1	AJ318093
ARO:3000961	37341	852	1834	TEM-94	TEM-94	CAC85661.1	AJ318094
ARO:3000962	37342	933	536	TEM-95	TEM-95	CAC67290.1	AJ308558
ARO:3000963	37343	1004	979	TEM-96	TEM-96	AAM22276.1	AY092401
ARO:3000561	36700	606	1917	tet(30)	tet(30)	AAD09860.1	AF090987
ARO:3000476	36615	3344	640	tet(31)	tet(31)	CAC80727.1	AJ250203
ARO:3000196	36335	4245	1233	tet32	tet32	CAC41371.2	AJ295238.3
ARO:3000478	36617	4246	2046	tet(33)	tet(33)	CAD12227.2	AJ420072.1
ARO:3002870	39304	3346	1302	tet34	tet34	BAB59035.1	AB061440
ARO:3000481	36620	64	1969	tet(35)	tet(35)	AAK37619.1	AF353562
ARO:3000197	36336	374	1708	tet36	tet36	CAD55718.1	AJ514254
ARO:3002871	39305	24	774	tet37	tet37	AAN28721.1	AF540889
ARO:3000565	36704	537	1835	tet(38)	tet(38)	AAV80464.1	AY825285
ARO:3000566	36705	161	1092	tet(39)	tet(39)	AAW66497.1	AY743590
ARO:3000567	36706	741	945	tet(40)	tet(40)	AFK31666.1	JQ740052
ARO:3000569	36708	196	1584	tet(41)	tet(41)	AAP93922.1	AY264780
ARO:3000572	36711	734	43	tet(42)	tet(42)	ACD35503.1	EU523697
ARO:3000573	36712	25	1773	tet(43)	tet(43)	ACS83748.1	GQ244501
ARO:3000556	36695	410	1171	tet44	tet44	CBH51823.1	FN594949
ARO:3003196	39779	3314	17	tet(45)	tet(45)	ADE08374.2	GU584222
ARO:3004441	41632	4269	2881	tet(59)	tet(59)	AMP42492.1	KU736879.1
ARO:3000165	36304	275	1808	tet(A)	tet(A)	YP_007503840.1	NC_020418
ARO:3004032	41064	3976	2643	tetA(46)	tetA(46)	AET10444.1	HQ652506.1
ARO:3003980	40861	3853	2517	tetA(48)	tetA(48)	APB03214.1	KX531044.1
ARO:3004035	41068	3978	2645	tetA(60)	tetA(60)	ANZ79240.1	KX000272.1
ARO:3000180	36319	30	508	tetA(P)	tetA(P)	AAA20116.1	L20800
ARO:3000166	36305	325	458	tet(B)	tet(B)	BAC67143.1	AB089595
ARO:3004033	41066	3977	2644	tetB(46)	tetB(46)	AET10445.1	HQ652506.1
ARO:3003981	40863	3854	2518	tetB(48)	tetB(48)	APB03215.1	KX531045.1
ARO:3004036	41069	3979	2646	tetB(60)	tetB(60)	ANZ79241.1	KX000273.1
ARO:3000195	36334	473	804	tetB(P)	tetB(P)	AAA20117.1	L20800
ARO:3000167	36306	2	900	tet(C)	tet(C)	AAO16462.1	AY171578
ARO:3000168	36307	417	1138	tet(D)	tet(D)	CAE51745.1	BX664015
ARO:3000173	36312	587	142	tet(E)	tet(E)	AAA71915.1	L06940
ARO:3000174	36313	239	957	tet(G)	tet(G)	AAD25538.1	AF133139
ARO:3000175	36314	732	1027	tet(H)	tet(H)	CAA75663.1	Y15510
ARO:3000177	36316	413	988	tet(J)	tet(J)	AAD12753.1	AF038993
ARO:3000178	36317	96	1345	tet(K)	tet(K)	YP_003283625.1	NC_013452
ARO:3000179	36318	518	1897	tet(L)	tet(L)	AAA22851.1	M11036
ARO:3000186	36325	560	1692	tetM	tetM	CAJ67339.1	AM180355
ARO:3000190	36329	4234	2020	tetO	tetO	AAA23033.2	M18896.2
ARO:3000191	36330	476	1183	tetQ	tetQ	CAA79727.1	Z21523
ARO:3003479	40072	2090	276	tetR	tetR	CAD09823.1	AL513383
ARO:3000192	36331	619	1553	tetS	tetS	AAA25293.1	L09756
ARO:3000193	36332	520	2037	tetT	tetT	AAF01499.1	L42544
ARO:3000181	36320	391	1006	tet(V)	tet(V)	AAB84282.1	AF030344
ARO:3000194	36333	657	389	tetW	tetW	ACA23185.1	EU434751
ARO:3004442	41634	4270	2882	tet(W/N/W)	tet(W/N/W)	AMP42147.1	KU736867.1
ARO:3000205	36344	79	776	tetX	tetX	AAA27471.1	M37699
ARO:3000182	36321	3343	402	tet(Y)	tet(Y)	AAC72341.1	AF070999
ARO:3000183	36322	281	1885	tet(Z)	tet(Z)	AAD25063.1	AF121000
ARO:3000851	37231	1081	1393	THIN-B beta-lactamase	THIN-B	CAC33832.1	AJ250876
ARO:3003202	39786	3315	546	TLA-1	TLA-1	AAD37403.1	AF148067
ARO:3003203	39787	3316	102	TLA-2	TLA-2	CAG27800.1	AJ698325
ARO:3003204	39788	3603	2326	TLA-3	TLA-3	WP_059512353.1	NG_050312
ARO:3001299	37698	546	336	tlrB conferring tylosin resistance	tlrB conferring tylosin resistance	AAD12162.1	AF055922
ARO:3002827	39261	158	1997	tlrC	tlrC	AAA26832.1	M57437
ARO:3004105	41217	4085	2773	TMB-1	TMB-1	WP_063865147.1	NG_050313
ARO:3004106	41218	4086	2774	TMB-2	TMB-2	BAM73613.1	AB758278
ARO:3003059	39493	137	1794	tmrB	tmrB	CAB12108.2	AL009126
ARO:3000237	36376	563	826	tolC	TolC	ACN32294.1	FJ768952
ARO:3003679	40314	3380	2192	TriA	TriA	NP_248846.1	NC_002516.2
ARO:3003680	40315	3381	2193	TriB	TriB	NP_248847.1	NC_002516.2
ARO:3003681	40316	3382	2194	TriC	TriC	NP_248848.1	NC_002516.2
ARO:3004450	41645	4275	2889	TRU-1	TRU-1	WP_042027926.1	NG_047550.1
ARO:3003060	39494	4186	49	tsnR	tsnR	AAA99931.1	L39157.1
ARO:3000844	37224	1163	392	TUS-1 beta-lactamase	TUS-1	AAN63648.1	AF441287
ARO:3004059	41125	4022	2691	Type A NfxB	Type A NfxB	NP_253290.1	NC_002516.2
ARO:3004060	41127	4023	2693	Type B NfxB	Type B NfxB	NP_253290.1	NC_002516.2
ARO:3003305	39889	3354	2148	Ureaplasma urealyticum  gyrB conferring resistance to fluoroquinolone	Ureaplasma urealyticum  gyrB conferring resistance to fluoroquinolone	WP_004025678.1	NC_011374
ARO:3003309	39893	3529	2104	Ureaplasma urealyticum parC conferring resistance to fluoroquinolone	Ureaplasma urealyticum parC conferring resistance to fluoroquinolone	WP_010891786.1	NC_002162.1
ARO:3000010	36019	3277	1981	vanA	vanA	AAA65956.1	M97297
ARO:3000013	36022	107	1098	vanB	vanB	AHH83938.1	KF823969
ARO:3000368	36507	150	455	vanC	vanC	AAA24786.1	AF162694
ARO:3000005	36014	179	824	vanD	vanD	AAM09849.1	AY082011
ARO:3002907	39341	216	1617	vanE	vanE	AAL27442.1	FJ872411
ARO:3002908	39342	258	1759	vanF	vanF	AAF36803.1	AF155139
ARO:3002909	39343	300	1157	vanG	vanG	ABA71731.1	DQ212986
ARO:3002942	39376	3279	178	vanHA	vanHA	AAA65955.1	M97297
ARO:3002943	39377	3452	626	vanHB	vanHB	AAB05626.1	U35369
ARO:3002944	39378	428	1333	vanHD	vanHD	AAM09850.1	AY082011
ARO:3002945	39379	487	1790	vanHF	vanHF	AAF36802.1	AF155139
ARO:3002947	39381	534	1724	vanHM	vanHM	ACL82960.1	FJ349556
ARO:3002948	39382	576	786	vanHO	vanHO	AHA41499.1	KF478993
ARO:3003723	40377	3445	2241	vanI	vanI	AEP96393.1	HQ433580
ARO:3002914	39348	3441	2240	vanJ	vanJ	NP_627787	NC_003888
ARO:3003727	40384	3447	2245	vanKI	vanKI	WP_011461306	NC_007907
ARO:3002910	39344	612	349	vanL	vanL	ABX54687.1	EU250284
ARO:3002911	39345	651	1924	vanM	vanM	ACL82961.1	FJ349556
ARO:3002912	39346	684	164	vanN	vanN	AEP40500.1	JF802084
ARO:3002913	39347	675	1754	vanO	vanO	AHA41500.1	KF478993
ARO:3002919	39353	3275	722	vanRA	vanRA	AAA65953.1	M97297
ARO:3002921	39355	3453	141	vanRB	vanRB	AAB05622.1	U35369
ARO:3002922	39356	105	1547	vanRC	vanRC	AAF86641.1	AF162694
ARO:3002923	39357	122	1004	vanRD	vanRD	AAM09851.1	AY082011
ARO:3002924	39358	167	691	vanRE	vanRE	AAL27445.1	FJ872411
ARO:3002925	39359	202	240	vanRF	vanRF	AAR84672.1	AF155139
ARO:3002926	39360	246	1635	vanRG	vanRG	ABA71727.1	DQ212986
ARO:3003728	40385	3450	2246	vanRI	vanRI	WP_011461303	NC_007907
ARO:3002927	39361	287	409	vanRL	vanRL	ABX54691.1	EU250284
ARO:3002928	39362	337	752	vanRM	vanRM	ACL82957.1	FJ349556
ARO:3002929	39363	379	1219	vanRN	vanRN	AEP40503.1	JF802084
ARO:3002930	39364	415	1689	vanRO	vanRO	AHA41505.1	KF478993
ARO:3002931	39365	3276	1907	vanSA	vanSA	AAA65954.1	M97297
ARO:3002932	39366	3454	499	vanSB	vanSB	AAB05623.1	U35369
ARO:3002933	39367	565	966	vanSC	vanSC	AAF86642.1	AF162694
ARO:3002934	39368	3440	2139	vanSD	vanSD	ACM47284	EU999036
ARO:3002935	39369	649	1571	vanSE	vanSE	AAL27446.1	FJ872411
ARO:3002936	39370	680	1920	vanSF	vanSF	AAR84673.1	AF155139
ARO:3002937	39371	706	390	vanSG	vanSG	ABA71728.1	DQ212986
ARO:3003726	40383	3448	2244	vanSI	vanSI	WP_011461302.1	NC_007907.1
ARO:3002938	39372	744	744	vanSL	vanSL	ABX54692.1	EU250284
ARO:3002939	39373	44	1328	vanSM	vanSM	ACL82958.1	FJ349556
ARO:3002940	39374	78	1033	vanSN	vanSN	AEP40504.1	JF802084
ARO:3002941	39375	108	465	vanSO	vanSO	AHA41504.1	KF478993
ARO:3002970	39404	151	734	vanTC	vanTC	AAD22403.1	AF162694
ARO:3002971	39405	180	1308	vanTE	vanTE	AAL27444.1	FJ872411
ARO:3002972	39406	217	1561	vanTG	vanTG	ABA71733.1	DQ212986
ARO:3002973	39407	301	229	vanTmL	vanTmL	ABX54689.1	EU250284
ARO:3002975	39409	259	1983	vanTN	vanTN	AEP40502.2	JF802084
ARO:3002974	39408	353	1510	vanTrL	vanTrL	ABX54690.1	EU250284
ARO:3004253	41417	339	943	vanUG	vanUG	ABA71726.1	DQ212986
ARO:3004254	41418	429	534	vanVB	vanVB	AAO82019.1	AE016830
ARO:3002964	39398	3455	1036	vanWB	vanWB	AAB05625.1	U35369
ARO:3002965	39399	535	1622	vanWG	vanWG	ABA71730.1	DQ212986
ARO:3003724	40380	3449	2242	vanWI	vanWI	WP_005813024.1	NC_007907.1
ARO:3002949	39383	3281	217	vanXA	vanXA	AAA65957.1	M97297
ARO:3002950	39384	3456	1666	vanXB	vanXB	AAB05628.1	U35369
ARO:3003070	39600	652	1566	vanXD	vanXD	AAM09852.1	AY082011
ARO:3002952	39386	685	1509	vanXF	vanXF	AAF36804.1	AF155139
ARO:3003725	40381	4230	2243	vanXI	vanXI	WP_015943580.1	NG_055644.1
ARO:3002953	39387	717	1996	vanXM	vanXM	ACL82962.1	FJ349556
ARO:3002954	39388	23	1699	vanXO	vanXO	AHA41501.1	KF478993
ARO:3002966	39400	39	97	vanXYC	vanXYC	AAF61331.1	AF162694
ARO:3002967	39401	106	559	vanXYE	vanXYE	AAL27443.1	FJ872411
ARO:3003069	39549	123	253	vanXYG	vanXYG	ABA71732.1	DQ212986
ARO:3002968	39402	168	1872	vanXYL	vanXYL	ABX54688.1	EU250284
ARO:3002969	39403	203	518	vanXYN	vanXYN	AEP40501.1	JF802084
ARO:3002955	39389	3278	89	vanYA	vanYA	AAA65958.1	M97297
ARO:3002956	39390	3457	556	vanYB	vanYB	AAB05624.1	U35369
ARO:3002957	39391	338	1453	vanYD	vanYD	AAM09853.1	AY082011
ARO:3002958	39392	380	1899	vanYF	vanYF	AAF36805.1	AF155139
ARO:3002959	39393	416	298	vanYG1	vanYG1	ABA71729.1	DQ212986
ARO:3002961	39395	479	1713	vanYM	vanYM	ACL82959.1	FJ349556
ARO:3002962	39396	3280	1030	vanZA	vanZA	AAA65959.1	M97297
ARO:3002963	39397	566	1669	vanZF	vanZF	AAF36806.1	AF155139
ARO:3002840	39274	144	1735	vatA	vatA	AAA26683.1	L07778
ARO:3002841	39275	3345	1189	vatB	vatB	AAA86871.1	U19459
ARO:3002842	39276	211	872	vatC	vatC	AAC61671.1	AF015628
ARO:3002843	39277	462	290	vatD	vatD	AAK84316.1	AF368302
ARO:3002844	39278	507	1519	vatE	vatE	AAF86220.1	AF242872
ARO:3003744	40399	3514	2260	vatF	vatF	AAF63432	AF170730
ARO:3002845	39279	253	837	vatH	vatH	ACX92987.1	GQ205627
ARO:3003987	40869	3859	2523	VatI	VatI	APB03220.1	KX531050.1
ARO:3003713	40367	3430	2227	VCC-1	VCC-1	ALU64000	KT818596
ARO:3002370	38770	1250	1192	VEB-1	VEB-1	YP_001715362.1	NC_010410
ARO:3003711	40365	3415	2221	VEB-1a	VEB-1a	AAK14293.1	AF324833.1
ARO:3003712	40366	3416	2222	VEB-1b	VEB-1b	AAK14294.1	AF324834.1
ARO:3002371	38771	1329	1795	VEB-2	VEB-2	AAK29174.1	AY027870
ARO:3002372	38772	1406	26	VEB-3	VEB-3	AAS48620.1	AY536519
ARO:3002373	38773	1498	613	VEB-4	VEB-4	ABM54868.1	EF136375
ARO:3002375	38775	1576	113	VEB-5	VEB-5	ABN80430.1	EF420108
ARO:3002374	38774	1653	1499	VEB-6	VEB-6	ACA34904.1	EU259884
ARO:3002376	38776	1728	273	VEB-7	VEB-7	ACO56763.1	FJ825622
ARO:3002377	38777	1805	969	VEB-8	VEB-8	AGH33739.1	JX679208
ARO:3002378	38778	3589	898	VEB-9	VEB-9	AAK14293.1	AF324833.1
ARO:3002829	39263	376	579	vgaA	vgaA	AGN33258.1	KC539823
ARO:3002830	39264	412	159	vgaALC	vgaALC	ABH10964.1	DQ823382
ARO:3000118	36257	475	1817	vgaB	vgaB	AAB95639.1	U82085
ARO:3002831	39265	3686	2123	vgaC	vgaC	AMP35312.1	KU302801
ARO:3002832	39266	519	1046	vgaD	vgaD	ACX92986.2	GQ205627
ARO:3002833	39267	562	1626	vgaE	vgaE	CBY88983.1	FR772051
ARO:3001307	37706	95	1594	VgbA	vgbA	AAA98349.1	M20129
ARO:3001308	37707	119	1144	VgbB	vgbB	AAC61670.1	AF015628
ARO:3003990	40872	3862	2526	VgbC	vgbC	APB03225.1	KX531055.1
ARO:3004118	41242	4105	2783	Vibrio cholerae OmpT	Vibrio cholerae OmpT	AAC28105	AF079766
ARO:3004117	41241	4097	2782	Vibrio cholerae OmpU	Vibrio cholerae OmpU	AID70696	KJ699300
ARO:3004289	41453	4194	2842	Vibrio cholerae varG	Vibrio cholerae varG	AAF94716.1	AE003852.1
ARO:3002271	38671	1962	1211	VIM-1	VIM-1	AAN63496.1	AF317511
ARO:3002280	38680	2040	1274	VIM-10	VIM-10	AAS13761.1	AY524989
ARO:3002281	38681	853	530	VIM-11	VIM-11	AAT36613.1	AY605049
ARO:3002282	38682	934	119	VIM-12	VIM-12	AAZ73123.1	DQ143913
ARO:3002283	38683	1005	1556	VIM-13	VIM-13	ABC94518.1	DQ365886
ARO:3002284	38684	1082	1766	VIM-14	VIM-14	AAT48653.1	AY635904
ARO:3002285	38685	1164	1810	VIM-15	VIM-15	ACB54702.1	EU419745
ARO:3002286	38686	1251	602	VIM-16	VIM-16	ACB54703.1	EU419746
ARO:3002287	38687	1330	168	VIM-17	VIM-17	ABW90721.1	EU118148
ARO:3002288	38688	1407	1957	VIM-18	VIM-18	CAO83029.1	AM778091
ARO:3002289	38689	1499	1056	VIM-19	VIM-19	ACY29468.1	FJ822963
ARO:3002272	38672	1577	391	VIM-2	VIM-2	ABR10840.1	EF614235
ARO:3002290	38690	1654	586	VIM-20	VIM-20	ACV13198.1	GQ414736
ARO:3002293	38693	1729	296	VIM-23	VIM-23	ACT33323.1	GQ242167
ARO:3002294	38694	1806	1358	VIM-24	VIM-24	ADL27533.1	HM855205
ARO:3002295	38695	1890	923	VIM-25	VIM-25	ADO50679.1	HM750249
ARO:3002296	38696	1963	519	VIM-26	VIM-26	CBY80143.1	FR748153
ARO:3002297	38697	2041	1058	VIM-27	VIM-27	ADX78234.1	HQ858608
ARO:3002298	38698	854	629	VIM-28	VIM-28	AEI25539.1	JF900599
ARO:3002299	38699	935	165	VIM-29	VIM-29	AFP99885.1	JX311308
ARO:3002273	38673	1006	1863	VIM-3	VIM-3	AAG27703.1	AF300454
ARO:3002300	38700	1083	481	VIM-30	VIM-30	AET05999.1	JN129451
ARO:3002301	38701	1165	997	VIM-31	VIM-31	AFK24647.1	JN982330
ARO:3002302	38702	1252	1521	VIM-32	VIM-32	AEZ49857.1	JN676230
ARO:3002303	38703	1331	1958	VIM-33	VIM-33	AFP99175.1	JX258134
ARO:3002304	38704	1408	122	VIM-34	VIM-34	AFN88953.1	JX013656
ARO:3002305	38705	1500	553	VIM-35	VIM-35	AGC50805.1	JX982634
ARO:3002306	38706	1578	1783	VIM-36	VIM-36	AGC50806.1	JX982635
ARO:3002307	38707	1655	79	VIM-37	VIM-37	AGC50807.1	JX982636
ARO:3002308	38708	1730	357	VIM-38	VIM-38	AGE83081.2	KC469971
ARO:3002309	38709	1807	1205	VIM-39	VIM-39	AGS82586.1	KF131539
ARO:3002274	38674	1891	1078	VIM-4	VIM-4	CAJ32502.1	AM087411
ARO:3003178	39755	2128	1787	VIM-42	VIM-42	AJP08641.1	KP071470
ARO:3003179	39756	2129	204	VIM-43	VIM-43	AJP67511.1	KP096412
ARO:3002275	38675	855	661	VIM-5	VIM-5	AAN52134.1	AY144612
ARO:3002276	38676	936	438	VIM-6	VIM-6	AAN84550.1	AY165025
ARO:3002277	38677	1007	2061	VIM-7	VIM-7	CAD61201.1	AJ536835
ARO:3002278	38678	1084	262	VIM-8	VIM-8	AAS13759.1	AY524987
ARO:3002279	38679	1166	1857	VIM-9	VIM-9	AAS13760.1	AY524988
ARO:3003061	39495	62	1223	viomycin phosphotransferase	vph	CAA26235.1	X02393
ARO:3003558	40163	3318	980	y56 beta-lactamase	y56 beta-lactamase	AAX55643.1	AY954728
ARO:3003063	39497	489	1826	ykkC	ykkC	CAB13166.1	AL009126
ARO:3003064	39498	536	350	ykkD	ykkD	CAB13167.1	AL009126
ARO:3003952	40722	3770	2424	yojI	YojI	NP_416715.1	NC_000913.3
